1594806582521820234|必盛激光|日盈电子 并购惠昌传感器
1594806582521820235|Tangem|老K游戏新三板获得无投资
1594806582521820236|远鉴科技|华领医药E轮获得Blue Pool Capital等1.174亿美元投资
1594806582521820237|爱智威|聚土网A+轮获得京东金融数千万人民币投资
1594806582521820238|张掖嘉禾|天人生态B轮获得凯鹏华盈等850万美元投资
1594806582521820239|中电昆辰|深圳冠标科技战略融资获得正享投资投资
1594806582521820240|LetsMD|Sckipio TechnologiesC轮获得Pitango VC等600万美元投资
1594806582521820241|Northvolt|晨蚁快跑种子轮获得武汉霍曼企业发展有限公司等近百万人民币投资
1594806582521820242|禾创药业集团|心医网D轮获得天星资本等投资
1594806582521820243|皇氏集团|PratiipiB轮获得等1500万美元投资
1594806582521820244|因合生物|阿波罗未披露获得上海鼎锋明德等2.95亿人民币投资
1594806582521820245|君威新能|BMF Group AG未披露获得上海沄柏投资投资
1594806582521820246|恒道国际|健保通A+轮获得清控银杏投资
1594806582521820247|小木屋图书|君正集团在无上市
1594806582521820248|Wealthsimple|ImageDT图匠数据A+轮获得等投资
1594806582521820249|急视救|三生制药在上市
1594806582521820250|合一康|GlossierD轮获得Sequoia Capital等1亿美元投资
1594806582521820251|中幼国际教育|视美泰新三板获得未披露机构投资
1594806582521820252|Loggi|霍尔果斯十月文化A轮获得深空十月等投资
1594806582521820253|Dnurse糖护士|艾弗洛天使轮获得投资
1594806582521820254|伟岸纵横| 并购陆港物业
1594806582521820255|博莱股份|嘿呗网络A轮获得宁波梅山保税港区宇英泽君投资合伙企业（有限合伙）投资
1594806582521820256|蓝瑞环保|费勉仪器B轮获得上海快犇等投资
1594806582521820257|成都华微电子|车主邦天使轮获得未披露机构500万人民币投资
1594806582521820258|云智慧|iParty天使轮获得蚂蚁天使70万人民币投资
1594806582521820259|商集网络|云喇叭天使轮获得个人投资者300万人民币投资
1594806582521820260|Coupang|有戏电影酒店A+轮获得等数千万人民币投资
1594806582521820261|河南一微|Flipkart战略融资获得软银集团25亿美元投资
1594806582521820262|众乐家天下|华韩整形新三板获得未披露机构投资
1594806582521820263|宝石金卡|"安凯微电子天使轮获得	 浙江武义凯瑞达电子科技有限公司等投资"
1594806582521820264|蝎子网络|天远三维新三板获得未披露机构投资
1594806582521820265|达因|五元文化B轮获得基石资本等数亿人民币投资
1594806582521820266|知图信息|至高旅游天使轮获得浙大友创等投资
1594806582521820267|MediaCross云联网络|TuringsensePre-A轮获得Fenox Venture Capital等300万美元投资
1594806582521820268|中海阳|一腾小家电天使轮获得九阳股份900万人民币投资
